Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2022-05-26 06:00:00,1925.17000000,1929.00000000,1910.00000000,1923.10000000,41570.73080000,2022-05-26 06:59:59.999,79762738.27519100,40049,16643.99960000,31948207.34939200
2022-05-26 07:00:00,1923.10000000,1928.50000000,1911.32000000,1926.36000000,23162.29920000,2022-05-26 07:59:59.999,44495050.05025400,25959,11583.75390000,22254756.64604300
2022-05-26 08:00:00,1926.35000000,1927.42000000,1811.10000000,1834.17000000,129229.22830000,2022-05-26 08:59:59.999,239351016.21601900,126409,50235.79080000,93062809.70564700
2022-05-26 09:00:00,1834.16000000,1850.17000000,1821.73000000,1838.85000000,52866.21850000,2022-05-26 09:59:59.999,97006724.96869600,47689,27025.71760000,49599063.29947500
2022-05-26 10:00:00,1838.85000000,1844.58000000,1831.23000000,1831.61000000,21825.98880000,2022-05-26 10:59:59.999,40122656.58893400,24630,10915.67170000,20066370.36630500
2022-05-26 11:00:00,1831.62000000,1834.31000000,1800.00000000,1816.57000000,75201.47990000,2022-05-26 11:59:59.999,136480317.94561000,64383,31702.90640000,57524771.09625500
2022-05-26 12:00:00,1816.56000000,1831.51000000,1796.03000000,1811.67000000,63823.45277000,2022-05-26 12:59:59.999,115744059.63695850,57375,32674.61130000,59265970.40944700
2022-05-26 13:00:00,1811.67000000,1821.03000000,1735.00000000,1810.43000000,178385.88397000,2022-05-26 13:59:59.999,317656890.63837480,161306,90627.17420000,161444614.01653020
2022-05-26 14:00:00,1810.44000000,1859.39000000,1810.01000000,1853.96000000,104924.11750000,2022-05-26 14:59:59.999,193089787.31132200,89940,51236.53470000,94240415.49971500
2022-05-26 15:00:00,1853.96000000,1876.40000000,1847.83000000,1862.02000000,53159.30180000,2022-05-26 15:59:59.999,98883976.01770000,49670,28162.25830000,52392049.38989600
2022-05-26 16:00:00,1862.03000000,1907.58000000,1860.44000000,1883.33000000,80334.97280000,2022-05-26 16:59:59.999,151575311.85599200,66759,44438.55860000,83886015.67599500
2022-05-26 17:00:00,1883.33000000,1887.77000000,1868.00000000,1876.55000000,26078.25930000,2022-05-26 17:59:59.999,48917619.79150100,30928,13048.69140000,24474919.45587900
2022-05-26 18:00:00,1876.55000000,1877.36000000,1857.25000000,1862.00000000,26449.47770000,2022-05-26 18:59:59.999,49338198.30030100,30014,12732.49310000,23749717.90175300
2022-05-26 19:00:00,1862.01000000,1863.43000000,1826.13000000,1826.56000000,47207.55480000,2022-05-26 19:59:59.999,86945201.32539600,47460,26628.57100000,49044957.22400000
2022-05-26 20:00:00,1826.55000000,1836.26000000,1812.21000000,1827.46000000,35218.58270000,2022-05-26 20:59:59.999,64233600.78255800,40200,18204.28830000,33196720.69994400
2022-05-26 21:00:00,1827.46000000,1850.01000000,1826.52000000,1833.74000000,30635.09980000,2022-05-26 21:59:59.999,56326694.51812200,33080,18057.27690000,33206654.96109600
2022-05-26 22:00:00,1833.74000000,1845.25000000,1818.74000000,1820.62000000,23493.20360000,2022-05-26 22:59:59.999,43052215.92709300,27157,11872.86230000,21764513.16242800
2022-05-26 23:00:00,1820.61000000,1829.28000000,1789.38000000,1792.23000000,52912.38860000,2022-05-26 23:59:59.999,95846398.36396800,46773,24054.71930000,43588260.13718800
2022-05-27 00:00:00,1792.24000000,1808.60000000,1769.74000000,1773.89000000,62573.60670000,2022-05-27 00:59:59.999,111933844.67730100,55314,29507.94600000,52775832.39173800
2022-05-27 01:00:00,1773.89000000,1780.25000000,1736.60000000,1743.21000000,100247.47490000,2022-05-27 01:59:59.999,175992887.52671800,77227,43127.62820000,75732096.40255900
2022-05-27 02:00:00,1743.21000000,1767.91000000,1728.99000000,1753.34000000,86541.27858000,2022-05-27 02:59:59.999,151297100.29493630,70987,42962.39540000,75105485.12349500
2022-05-27 03:00:00,1753.34000000,1779.91000000,1751.57000000,1768.00000000,44349.62460000,2022-05-27 03:59:59.999,78346882.41743500,39697,24444.88870000,43183976.02363200
2022-05-27 04:00:00,1768.01000000,1777.51000000,1741.63000000,1745.29000000,41933.33450000,2022-05-27 04:59:59.999,73789788.31155700,37111,19086.54870000,33581851.64693800
2022-05-27 05:00:00,1745.30000000,1759.24000000,1712.67000000,1736.36000000,72047.88143000,2022-05-27 05:59:59.999,125197915.46898960,64595,34981.62956000,60804028.08801800
2022-05-27 06:00:00,1736.36000000,1777.48000000,1722.73000000,1770.71000000,70239.36140000,2022-05-27 06:59:59.999,122913985.42699200,66234,35935.75820000,62890235.90458900
2022-05-27 07:00:00,1770.72000000,1799.13000000,1764.05000000,1764.60000000,61017.57260000,2022-05-27 07:59:59.999,108500794.80019500,60394,30310.38010000,53905883.40313100
2022-05-27 08:00:00,1764.60000000,1789.47000000,1750.19000000,1766.32000000,52031.42050000,2022-05-27 08:59:59.999,92298801.25990700,59072,25922.66140000,45985620.37370500
2022-05-27 09:00:00,1766.32000000,1786.74000000,1762.30000000,1785.01000000,35958.59300000,2022-05-27 09:59:59.999,63788061.42020100,36832,16955.92470000,30069329.16340400
2022-05-27 10:00:00,1785.01000000,1787.90000000,1757.37000000,1759.57000000,38546.10090000,2022-05-27 10:59:59.999,68413808.96862800,37510,18043.44780000,32023341.99099400
2022-05-27 11:00:00,1759.56000000,1788.75000000,1756.08000000,1771.25000000,50389.05040000,2022-05-27 11:59:59.999,89324063.43485800,41226,26287.94950000,46574527.29528600
2022-05-27 12:00:00,1771.26000000,1822.26000000,1763.28000000,1812.23000000,81432.61610000,2022-05-27 12:59:59.999,146632657.07264500,75553,43409.70780000,78164272.29888600
2022-05-27 13:00:00,1812.24000000,1821.00000000,1795.00000000,1815.32000000,51709.52600000,2022-05-27 13:59:59.999,93466535.08904300,53289,25891.91670000,46809085.39243900
2022-05-27 14:00:00,1815.32000000,1817.59000000,1763.00000000,1768.47000000,54554.63550000,2022-05-27 14:59:59.999,97520342.10117500,52179,25276.87250000,45154481.83666300
2022-05-27 15:00:00,1768.47000000,1779.55000000,1755.75000000,1764.33000000,50439.56930000,2022-05-27 15:59:59.999,89197997.40082600,50462,25228.22430000,44613288.83784800
2022-05-27 16:00:00,1764.34000000,1774.56000000,1738.63000000,1746.46000000,46558.29570000,2022-05-27 16:59:59.999,81729691.73877200,55078,22444.15390000,39402927.29235300
2022-05-27 17:00:00,1746.46000000,1758.51000000,1725.32000000,1732.38000000,60566.83130000,2022-05-27 17:59:59.999,105293774.89969400,61575,29651.22240000,51547807.98036300
2022-05-27 18:00:00,1732.37000000,1736.85000000,1715.00000000,1728.47000000,54770.42320000,2022-05-27 18:59:59.999,94573622.00649900,55998,27251.60000000,47053346.70326200
2022-05-27 19:00:00,1728.47000000,1769.98000000,1721.16000000,1754.32000000,51766.01720000,2022-05-27 19:59:59.999,90117903.34228200,47631,26939.59520000,46893395.19761800
2022-05-27 20:00:00,1754.33000000,1772.50000000,1743.90000000,1745.16000000,40803.08070000,2022-05-27 20:59:59.999,71751875.01319500,44212,20600.76760000,36230534.75376000
2022-05-27 21:00:00,1745.16000000,1752.32000000,1731.35000000,1734.23000000,17374.32400000,2022-05-27 21:59:59.999,30331982.49794000,21886,7825.02040000,13661050.59448600
2022-05-27 22:00:00,1734.24000000,1755.00000000,1726.79000000,1742.14000000,18819.20220000,2022-05-27 22:59:59.999,32812130.88904300,21787,9596.79490000,16732399.15445500
2022-05-27 23:00:00,1742.13000000,1744.99000000,1703.00000000,1727.27000000,52023.46466000,2022-05-27 23:59:59.999,89640377.97874300,40605,24615.31970000,42415416.82731710
2022-05-28 00:00:00,1727.26000000,1749.33000000,1722.26000000,1748.38000000,34782.29610000,2022-05-28 00:59:59.999,60457202.93739900,34987,17247.54970000,29983893.78016300
2022-05-28 01:00:00,1748.37000000,1752.39000000,1726.59000000,1730.26000000,34334.59350000,2022-05-28 01:59:59.999,59804107.77179700,30826,13560.70900000,23607214.47205200
2022-05-28 02:00:00,1730.26000000,1741.97000000,1722.94000000,1729.38000000,21472.21510000,2022-05-28 02:59:59.999,37200027.37321900,25568,10053.50200000,17412955.36828600
2022-05-28 03:00:00,1729.39000000,1768.01000000,1722.31000000,1765.08000000,47743.85210000,2022-05-28 03:59:59.999,83444996.00420800,41904,22706.31720000,39679785.91070100
2022-05-28 04:00:00,1765.08000000,1768.20000000,1754.68000000,1762.12000000,20405.76130000,2022-05-28 04:59:59.999,35948420.57175700,21302,10416.77220000,18351290.64426700
2022-05-28 05:00:00,1762.13000000,1783.12000000,1754.93000000,1771.35000000,32152.69690000,2022-05-28 05:59:59.999,56915685.50856600,32734,17240.35890000,30522179.35844800
2022-05-28 06:00:00,1771.35000000,1774.34000000,1764.87000000,1765.85000000,16591.01770000,2022-05-28 06:59:59.999,29352648.04667400,18533,7984.81130000,14124846.22768800
2022-05-28 07:00:00,1765.85000000,1768.69000000,1758.55000000,1765.46000000,15384.71720000,2022-05-28 07:59:59.999,27131864.37564200,18879,8501.01090000,14989791.89605600
2022-05-28 08:00:00,1765.46000000,1770.77000000,1748.94000000,1760.40000000,19457.86320000,2022-05-28 08:59:59.999,34263295.82283400,21070,9507.72760000,16747351.95145100
2022-05-28 09:00:00,1760.40000000,1766.03000000,1751.71000000,1757.00000000,12651.82340000,2022-05-28 09:59:59.999,22245941.72115000,14839,5944.97380000,10452886.35256000
2022-05-28 10:00:00,1757.01000000,1764.00000000,1751.41000000,1761.54000000,12183.19080000,2022-05-28 10:59:59.999,21414135.87994100,16156,6129.61400000,10771538.40051700
2022-05-28 11:00:00,1761.54000000,1788.00000000,1759.06000000,1772.97000000,27365.36390000,2022-05-28 11:59:59.999,48620864.77556800,30941,13811.85380000,24538748.83894800
2022-05-28 12:00:00,1772.97000000,1793.69000000,1769.51000000,1787.03000000,21343.28360000,2022-05-28 12:59:59.999,38054717.04958600,25750,10975.07790000,19567836.34329100
2022-05-28 13:00:00,1787.25000000,1801.67000000,1782.60000000,1788.61000000,40442.91300000,2022-05-28 13:59:59.999,72513207.11317200,41387,17616.47050000,31567750.94250800
2022-05-28 14:00:00,1788.61000000,1792.12000000,1777.16000000,1780.83000000,16991.52780000,2022-05-28 14:59:59.999,30295367.39699800,27531,7537.00520000,13439361.60972100
2022-05-28 15:00:00,1780.82000000,1808.98000000,1778.39000000,1795.11000000,29888.92520000,2022-05-28 15:59:59.999,53684608.99097900,41353,16121.74790000,28955700.98639600
2022-05-28 16:00:00,1795.12000000,1798.93000000,1771.73000000,1773.52000000,31982.29970000,2022-05-28 16:59:59.999,57162817.47423800,33814,16381.18530000,29285203.37440800
2022-05-28 17:00:00,1773.51000000,1791.99000000,1760.00000000,1776.65000000,50520.34040000,2022-05-28 17:59:59.999,89666302.19967500,60851,26880.62080000,47710752.59161900
2022-05-28 18:00:00,1776.65000000,1790.65000000,1776.58000000,1788.76000000,12785.15590000,2022-05-28 18:59:59.999,22808787.37486000,21582,7066.70220000,12605447.68100800
2022-05-28 19:00:00,1788.77000000,1800.00000000,1781.30000000,1793.56000000,15733.41940000,2022-05-28 19:59:59.999,28156304.56576700,20031,7563.84710000,13531365.55147900
2022-05-28 20:00:00,1793.57000000,1794.28000000,1785.25000000,1793.62000000,9479.72480000,2022-05-28 20:59:59.999,16968724.95922100,16715,5142.76720000,9203937.94321100
2022-05-28 21:00:00,1793.62000000,1798.77000000,1783.68000000,1784.45000000,8728.73820000,2022-05-28 21:59:59.999,15624602.32882400,15052,3780.99990000,6769117.95577500
2022-05-28 22:00:00,1784.45000000,1788.61000000,1778.68000000,1784.34000000,7341.78430000,2022-05-28 22:59:59.999,13089922.61441600,11956,3444.95310000,6141805.27764900
2022-05-28 23:00:00,1784.34000000,1805.44000000,1783.78000000,1792.22000000,18507.67830000,2022-05-28 23:59:59.999,33250371.69459800,21662,9312.51180000,16728861.56749700
2022-05-29 00:00:00,1792.21000000,1795.89000000,1786.78000000,1789.66000000,16687.71100000,2022-05-29 00:59:59.999,29897604.40560700,17785,7434.14880000,13317646.74946000
2022-05-29 01:00:00,1789.67000000,1789.80000000,1772.82000000,1776.23000000,23647.59810000,2022-05-29 01:59:59.999,42103062.22166500,25599,9874.01830000,17582418.16876400
2022-05-29 02:00:00,1776.22000000,1776.74000000,1759.96000000,1768.57000000,36374.21470000,2022-05-29 02:59:59.999,64241691.16960700,26047,21190.44680000,37400412.69412200
2022-05-29 03:00:00,1768.56000000,1778.52000000,1765.01000000,1776.46000000,12530.06340000,2022-05-29 03:59:59.999,22202010.42332100,14698,6242.28870000,11059732.29628600
2022-05-29 04:00:00,1776.46000000,1779.28000000,1769.38000000,1775.26000000,10996.77650000,2022-05-29 04:59:59.999,19516636.36973400,12231,5295.06830000,9396745.83373300
2022-05-29 05:00:00,1775.26000000,1785.21000000,1773.30000000,1784.78000000,14810.31590000,2022-05-29 05:59:59.999,26372797.78996900,13010,8152.39420000,14515021.08432800
2022-05-29 06:00:00,1784.78000000,1789.82000000,1778.35000000,1783.07000000,11797.93770000,2022-05-29 06:59:59.999,21025205.60307800,11903,6042.82220000,10769653.67880700
2022-05-29 07:00:00,1783.07000000,1786.94000000,1778.88000000,1783.80000000,8040.89460000,2022-05-29 07:59:59.999,14335470.99435700,10355,4080.02040000,7273270.38036400
2022-05-29 08:00:00,1783.80000000,1796.62000000,1780.25000000,1785.71000000,17840.19450000,2022-05-29 08:59:59.999,31914374.26883300,18173,9563.05320000,17108747.80692200
2022-05-29 09:00:00,1785.70000000,1787.83000000,1774.42000000,1779.72000000,15261.26130000,2022-05-29 09:59:59.999,27160382.21766600,17269,7399.69960000,13168398.13045700
2022-05-29 10:00:00,1779.73000000,1800.00000000,1779.05000000,1795.95000000,24283.69240000,2022-05-29 10:59:59.999,43539898.88506000,23439,12510.48770000,22429924.85838100
2022-05-29 11:00:00,1795.94000000,1805.00000000,1792.41000000,1802.00000000,15778.00970000,2022-05-29 11:59:59.999,28371142.96522700,17458,8933.78970000,16063866.05133200
2022-05-29 12:00:00,1801.99000000,1820.38000000,1799.01000000,1814.18000000,35864.67410000,2022-05-29 12:59:59.999,65034383.27999200,35217,19577.38820000,35500718.25651800
2022-05-29 13:00:00,1814.18000000,1827.40000000,1808.58000000,1809.61000000,22099.36060000,2022-05-29 13:59:59.999,40132054.70741800,25416,11050.42890000,20067936.56828100
2022-05-29 14:00:00,1809.61000000,1813.00000000,1803.76000000,1805.27000000,15672.75740000,2022-05-29 14:59:59.999,28344867.14995200,17498,7803.22140000,14112303.24199300
2022-05-29 15:00:00,1805.26000000,1805.27000000,1792.80000000,1797.23000000,21341.53910000,2022-05-29 15:59:59.999,38362874.63999400,23605,9501.54180000,17078465.21205900
2022-05-29 16:00:00,1797.22000000,1810.64000000,1797.22000000,1804.01000000,12916.83480000,2022-05-29 16:59:59.999,23319522.22161900,16188,6726.48890000,12142491.11048000
2022-05-29 17:00:00,1804.02000000,1810.20000000,1795.50000000,1798.84000000,11830.40230000,2022-05-29 17:59:59.999,21333359.14201100,14704,5770.61840000,10405349.65611500
2022-05-29 18:00:00,1798.84000000,1804.33000000,1793.06000000,1795.07000000,9612.82690000,2022-05-29 18:59:59.999,17294685.43742600,13067,4636.37920000,8342064.96496500
2022-05-29 19:00:00,1795.06000000,1797.74000000,1785.29000000,1788.53000000,16387.48070000,2022-05-29 19:59:59.999,29313518.98469000,16423,8579.92610000,15343907.57180000
2022-05-29 20:00:00,1788.53000000,1799.02000000,1787.09000000,1797.33000000,10519.12700000,2022-05-29 20:59:59.999,18871494.86827900,12888,5680.70650000,10189563.71024100
2022-05-29 21:00:00,1797.33000000,1806.61000000,1794.14000000,1803.52000000,7278.63900000,2022-05-29 21:59:59.999,13099126.33069900,13468,3690.60270000,6640491.06763600
2022-05-29 22:00:00,1803.53000000,1826.24000000,1795.07000000,1810.66000000,46072.00690000,2022-05-29 22:59:59.999,83446957.43251500,36533,22904.07300000,41485825.08167500
2022-05-29 23:00:00,1810.67000000,1817.36000000,1808.59000000,1813.64000000,14786.29240000,2022-05-29 23:59:59.999,26813555.54921000,14029,7490.65530000,13582649.91616300
2022-05-30 00:00:00,1813.64000000,1814.40000000,1803.18000000,1805.63000000,12314.07880000,2022-05-30 00:59:59.999,22261297.19520500,14097,5660.11430000,10230909.09201400
2022-05-30 01:00:00,1805.63000000,1846.58000000,1805.19000000,1845.31000000,53553.62920000,2022-05-30 01:59:59.999,98061620.82679300,48003,33987.02620000,62208241.73907500
2022-05-30 02:00:00,1845.31000000,1883.74000000,1844.15000000,1875.29000000,68985.46830000,2022-05-30 02:59:59.999,128929767.02205400,60293,38321.50280000,71613210.91683600
2022-05-30 03:00:00,1875.29000000,1890.00000000,1871.49000000,1880.07000000,32586.55310000,2022-05-30 03:59:59.999,61238918.37292600,29721,16819.87160000,31607338.05081300
2022-05-30 04:00:00,1880.07000000,1885.49000000,1869.81000000,1874.51000000,21053.77020000,2022-05-30 04:59:59.999,39511108.20412000,20098,10741.10780000,20159848.34465200
2022-05-30 05:00:00,1874.51000000,1899.99000000,1873.25000000,1899.01000000,32602.52160000,2022-05-30 05:59:59.999,61468749.60934900,28922,17282.97800000,32586088.24655900
2022-05-30 06:00:00,1899.01000000,1917.68000000,1893.30000000,1905.99000000,60544.44350000,2022-05-30 06:59:59.999,115390960.61214200,56067,30429.51200000,57998656.63493100
2022-05-30 07:00:00,1905.99000000,1913.60000000,1899.75000000,1907.84000000,22857.42570000,2022-05-30 07:59:59.999,43550898.49145600,25056,11115.90290000,21180728.20674300
2022-05-30 08:00:00,1907.83000000,1910.86000000,1900.40000000,1908.18000000,16918.94820000,2022-05-30 08:59:59.999,32260951.82105300,18628,8837.95120000,16851990.62706200
2022-05-30 09:00:00,1908.19000000,1910.19000000,1899.00000000,1904.43000000,25196.89110000,2022-05-30 09:59:59.999,47979385.16086800,26743,12295.76400000,23414391.75997100
2022-05-30 10:00:00,1904.43000000,1908.72000000,1891.26000000,1893.20000000,22261.63840000,2022-05-30 10:59:59.999,42255469.04571100,25830,10237.84790000,19432642.34194900
2022-05-30 11:00:00,1893.20000000,1907.72000000,1892.12000000,1902.64000000,16754.64090000,2022-05-30 11:59:59.999,31837962.75655400,22369,9529.98250000,18108557.88921200
2022-05-30 12:00:00,1902.65000000,1914.58000000,1872.71000000,1888.10000000,45339.36720000,2022-05-30 12:59:59.999,85718685.51851500,51222,22836.18310000,43201048.08904300
2022-05-30 13:00:00,1888.10000000,1893.68000000,1874.64000000,1892.78000000,26122.99350000,2022-05-30 13:59:59.999,49216599.64292200,32674,13688.04470000,25785939.39614600
2022-05-30 14:00:00,1892.69000000,1924.00000000,1890.14000000,1896.73000000,47970.25750000,2022-05-30 14:59:59.999,91572608.91235800,57960,26458.36530000,50526572.82895700
2022-05-30 15:00:00,1896.73000000,1915.65000000,1894.80000000,1912.44000000,27495.46670000,2022-05-30 15:59:59.999,52425621.52368800,25713,14198.41250000,27072138.77851000
2022-05-30 16:00:00,1912.43000000,1935.44000000,1906.00000000,1918.90000000,33908.04140000,2022-05-30 16:59:59.999,65069563.37987900,39892,17433.86820000,33462819.13026800
2022-05-30 17:00:00,1918.74000000,1934.96000000,1912.54000000,1927.87000000,19558.36810000,2022-05-30 17:59:59.999,37707357.74250200,24182,9301.33100000,17927740.90768700
2022-05-30 18:00:00,1927.87000000,1927.87000000,1918.30000000,1921.04000000,8850.03820000,2022-05-30 18:59:59.999,17021173.03282900,13210,4360.14740000,8385117.45329200
2022-05-30 19:00:00,1921.04000000,1933.24000000,1911.51000000,1917.33000000,14356.82600000,2022-05-30 19:59:59.999,27609699.20266300,19222,7435.58360000,14302691.56940200
2022-05-30 20:00:00,1917.32000000,1959.99000000,1912.87000000,1954.44000000,48919.87870000,2022-05-30 20:59:59.999,94923330.71552800,53140,26669.91140000,51761362.90721200
2022-05-30 21:00:00,1954.44000000,2000.00000000,1948.66000000,1990.79000000,58612.81820000,2022-05-30 21:59:59.999,116014650.17897700,71886,31911.81950000,63164591.43255800
2022-05-30 22:00:00,1990.80000000,2000.00000000,1978.35000000,1999.42000000,47541.21730000,2022-05-30 22:59:59.999,94652908.71940200,39548,23558.02250000,46905612.25236000
2022-05-30 23:00:00,1999.41000000,2013.00000000,1984.03000000,1998.78000000,50617.55410000,2022-05-30 23:59:59.999,101246683.36015000,43653,26245.35190000,52498989.40877100
2022-05-31 00:00:00,1998.78000000,2016.45000000,1980.01000000,1992.86000000,44752.71670000,2022-05-31 00:59:59.999,89355353.52231400,44172,21081.28480000,42092046.10192200
2022-05-31 01:00:00,1992.85000000,1993.48000000,1976.55000000,1986.59000000,21968.64670000,2022-05-31 01:59:59.999,43638472.65020600,22420,9932.26980000,19730559.64582500
2022-05-31 02:00:00,1986.59000000,1999.90000000,1981.71000000,1996.26000000,18712.98890000,2022-05-31 02:59:59.999,37281880.52089500,22148,9915.71620000,19753921.80949700
2022-05-31 03:00:00,1996.26000000,2003.45000000,1986.48000000,1994.51000000,26497.96220000,2022-05-31 03:59:59.999,52853789.87188600,25887,12932.49880000,25795557.11671000
2022-05-31 04:00:00,1994.51000000,1996.24000000,1983.36000000,1984.39000000,17493.46010000,2022-05-31 04:59:59.999,34832632.25365400,20959,8426.15900000,16777031.39571000
2022-05-31 05:00:00,1984.38000000,1988.75000000,1978.21000000,1978.21000000,23797.58270000,2022-05-31 05:59:59.999,47190088.66957300,28585,10857.02780000,21528608.15050500
2022-05-31 06:00:00,1978.22000000,1980.01000000,1960.20000000,1967.49000000,45963.52840000,2022-05-31 06:59:59.999,90606491.47084000,59134,23736.92500000,46794226.78815400
2022-05-31 07:00:00,1967.49000000,1976.36000000,1965.07000000,1970.35000000,18132.68220000,2022-05-31 07:59:59.999,35734335.00072400,27622,9416.31000000,18559040.85964700
2022-05-31 08:00:00,1970.36000000,1985.00000000,1970.01000000,1971.48000000,23991.86580000,2022-05-31 08:59:59.999,47363880.86236500,23564,12568.19920000,24813437.31313500
2022-05-31 09:00:00,1971.48000000,1973.23000000,1957.82000000,1965.74000000,31796.12630000,2022-05-31 09:59:59.999,62502959.19550400,31711,14559.44120000,28618833.07562700
2022-05-31 10:00:00,1965.74000000,1975.85000000,1962.29000000,1973.15000000,24074.52780000,2022-05-31 10:59:59.999,47451325.79936900,22265,12786.16980000,25201529.87279700
2022-05-31 11:00:00,1973.16000000,1985.08000000,1972.41000000,1978.59000000,20789.59900000,2022-05-31 11:59:59.999,41159387.15854400,25203,11218.59800000,22211548.26839100
2022-05-31 12:00:00,1978.58000000,1980.35000000,1959.31000000,1963.84000000,26885.03660000,2022-05-31 12:59:59.999,52909292.12084100,30295,12515.42270000,24630880.57625900
2022-05-31 13:00:00,1963.85000000,1988.81000000,1935.63000000,1944.49000000,72866.51170000,2022-05-31 13:59:59.999,142531407.18556200,69037,36298.44850000,71039608.73666200
2022-05-31 14:00:00,1944.50000000,1966.55000000,1930.09000000,1961.85000000,50148.53340000,2022-05-31 14:59:59.999,97762683.06027900,47554,26294.58740000,51270114.82963400
2022-05-31 15:00:00,1961.85000000,1995.51000000,1945.73000000,1988.62000000,46435.44510000,2022-05-31 15:59:59.999,91413201.61476800,45609,24235.63160000,47715253.46359000
2022-05-31 16:00:00,1988.62000000,1999.87000000,1961.29000000,1973.15000000,56957.75060000,2022-05-31 16:59:59.999,112670313.96566900,56825,27729.77340000,54863723.60160500
2022-05-31 17:00:00,1973.14000000,1979.04000000,1951.66000000,1967.40000000,37019.69880000,2022-05-31 17:59:59.999,72644980.78217900,35200,18044.37350000,35411374.64686000
2022-05-31 18:00:00,1967.39000000,1970.54000000,1925.00000000,1934.54000000,39087.13250000,2022-05-31 18:59:59.999,76188771.01673700,40136,18003.26040000,35112469.62712400
2022-05-31 19:00:00,1934.54000000,1945.04000000,1928.06000000,1934.21000000,31548.66250000,2022-05-31 19:59:59.999,61092579.58584700,31223,15105.16960000,29251745.96024500
2022-05-31 20:00:00,1934.22000000,1953.84000000,1934.21000000,1953.66000000,14726.65770000,2022-05-31 20:59:59.999,28620688.12859100,20021,7665.39780000,14898615.01908600
2022-05-31 21:00:00,1953.65000000,1954.06000000,1941.79000000,1947.46000000,10132.07630000,2022-05-31 21:59:59.999,19754634.88051100,17753,5034.79120000,9817004.26524600
2022-05-31 22:00:00,1947.45000000,1959.69000000,1942.15000000,1957.09000000,27485.66560000,2022-05-31 22:59:59.999,53609741.47066500,24050,14350.05360000,27989843.62110100
2022-05-31 23:00:00,1957.10000000,1958.38000000,1938.04000000,1941.90000000,19838.56500000,2022-05-31 23:59:59.999,38684182.98023100,19994,9533.14730000,18592056.57524000
2022-06-01 00:00:00,1941.90000000,1958.55000000,1930.02000000,1953.90000000,36865.03550000,2022-06-01 00:59:59.999,71665457.68540400,33380,18477.16680000,35928144.65713000
2022-06-01 01:00:00,1953.91000000,1954.94000000,1941.61000000,1948.40000000,18389.69240000,2022-06-01 01:59:59.999,35808396.68401700,18081,8871.43520000,17275026.68113100
2022-06-01 02:00:00,1948.41000000,1948.41000000,1930.73000000,1940.46000000,22004.69250000,2022-06-01 02:59:59.999,42626256.88917000,21862,11206.47680000,21706849.92492700
2022-06-01 03:00:00,1940.46000000,1941.11000000,1927.60000000,1929.97000000,27023.94840000,2022-06-01 03:59:59.999,52240637.96235100,26249,11379.44080000,21988244.80062200
2022-06-01 04:00:00,1929.98000000,1936.72000000,1913.76000000,1934.44000000,35321.42150000,2022-06-01 04:59:59.999,68060960.34925100,30883,17576.22610000,33870024.58933200
2022-06-01 05:00:00,1934.43000000,1937.85000000,1922.28000000,1933.82000000,23242.21880000,2022-06-01 05:59:59.999,44876025.27667400,28783,11502.44870000,22211194.87282600
2022-06-01 06:00:00,1933.83000000,1940.75000000,1931.48000000,1937.30000000,15511.24040000,2022-06-01 06:59:59.999,30027850.63429200,17694,8849.66860000,17131579.30343500
2022-06-01 07:00:00,1937.30000000,1945.59000000,1929.51000000,1930.71000000,24773.11510000,2022-06-01 07:59:59.999,47963607.62682900,23718,13548.58860000,26232794.95045900
2022-06-01 08:00:00,1930.72000000,1939.54000000,1924.10000000,1935.27000000,28759.38190000,2022-06-01 08:59:59.999,55622469.57944600,35517,15273.29160000,29540343.67808700
2022-06-01 09:00:00,1935.26000000,1943.87000000,1932.67000000,1943.75000000,17697.49420000,2022-06-01 09:59:59.999,34311926.47744100,19214,9556.13330000,18527095.21848500
2022-06-01 10:00:00,1943.76000000,1944.79000000,1934.08000000,1935.43000000,16661.57570000,2022-06-01 10:59:59.999,32300332.16462700,18203,7261.61140000,14077492.03950300
2022-06-01 11:00:00,1935.42000000,1943.43000000,1926.98000000,1938.94000000,24535.22410000,2022-06-01 11:59:59.999,47443666.03588700,25129,13111.28260000,25355602.24968100
2022-06-01 12:00:00,1938.95000000,1963.70000000,1931.48000000,1953.36000000,37635.80630000,2022-06-01 12:59:59.999,73360240.64417900,36975,20579.01800000,40108017.79212400
2022-06-01 13:00:00,1953.35000000,1972.58000000,1944.59000000,1964.00000000,48614.22380000,2022-06-01 13:59:59.999,95312315.32217600,53789,23705.02810000,46477014.31218400
2022-06-01 14:00:00,1964.00000000,1968.29000000,1890.06000000,1910.01000000,90805.55330000,2022-06-01 14:59:59.999,174630875.06497300,78342,42442.26820000,81654873.94455600
2022-06-01 15:00:00,1910.00000000,1913.55000000,1879.00000000,1880.59000000,82124.30310000,2022-06-01 15:59:59.999,155735215.36517100,64296,37582.17640000,71275159.68936000
2022-06-01 16:00:00,1880.59000000,1880.74000000,1851.37000000,1857.27000000,94456.87660000,2022-06-01 16:59:59.999,175971213.34508600,75560,47494.58570000,88476933.96882900
2022-06-01 17:00:00,1857.28000000,1858.66000000,1827.46000000,1847.37000000,60918.43140000,2022-06-01 17:59:59.999,112243568.30635200,59302,29114.30010000,53643287.06190800
